1;Molgera;A1;Jäger der Wüste;P;Angriffe die Vorteil haben verursachen 2 mehr Schaden. Physische Angriffe heilen den Anwender um 10% des verursachten Schadens. Wenn Ihr kritisch getroffen werdet, beschwört Ihr 2 Larven, die für Euch kämpfen (Verursachen 10% vom NK-Schaden 1-mal pro Runde.);;;;;;;;
1;Molgera;A2;Statische Aufladung;P;"Blitze und Blitzangriffe erhöhen den Schaden jeder ""Erd""-Attacken um 5% Werden 5 Stapel erreicht so könnt Ihr ""Molgeraerdschlag"" als Spontanzauber verwenden. Er verursacht 100% mehr Schaden, trifft kritisch und heilt seinen Schaden an einem Ziel in der Gruppe.";;;;;;;;
1;Molgera;A3;Elementarfuror;P;Erhöht den kritischen Multiplikator von 1,5 auf 2 bei kritischen Treffern von Feuer und Lavaangriffen;;;;;;;;
1;Molgera;A4;;;;;;;;;;;
1;Molgera;A5;;;;;;;;;;;
1;Molgera;A6;;;;;;;;;;;
1;Molgera;A7;;;;;;;;;;;
1;Molgera;B1;;;;;;;;;;;
1;Molgera;B2;Opferung;B;Ermöglicht es Euch bis zu zwei Larven zu fressen, braucht dabei die Bonusaktion auf. Jede Larve, die verzehrt wird, generiert 15% LE;5R;;;;;;;
1;Molgera;B3;Aszendenz;B;"Erlaubt es Euch ""Lavaeruption"" jede Runde als SpA zu wirken. [kZR]. Feuer-, Erd- und Blitzangriffe: DMG+10% während der Dauer";15R;;;;;;;
1;Molgera;B4;Erdschild;B;MID-50% für 2 Treffer. [REAK];5R;;;;;;;
1;Molgera;B5;;;;;;;;;;;
1;Molgera;B6;;;;;;;;;;;
1;Molgera;B7;;;;;;;;;;;
1;Molgera;C01;Molgerablitz;S;Ihr schleudert einen Blitz auf ein Ziel;-;GW;Molgeramagie;80,00%;;;;
1;Molgera;C02;Molgerakettenblitz;S;Ihr wirkt einen Kettenblitz, der bis zu drei Ziele treffen kann. [RA2];-;GW;Molgeramagie;60,00%;;;;
1;Molgera;C03;Grollender Donner;S;Ihr lässt Blitze um Euch hageln, welche Ziele anfälliger für Erdangriffe macht. Erhöht den Schaden dieser um 10% [RA1];5R;GW;Molgeramagie;50,00%;;;;
1;Molgera;C04;Molgeraerdschock;S;Ihr wirkt einen Erdschock, welcher gestaute Energie am Ziel entlädt;5R;GW;Molgeramagie;100,00%;;;;
1;Molgera;C05;Molgerabeben;S;"Ihr löst ein Erdbeben aus, zählt als ""Molgeraerdschock"" für Passive. [RA1]";5R;GW;Molgeramagie;70,00%;;;;
1;Molgera;C06;Flammenschock;S;Nutzt einen Flammenschock, welcher für 3R aktiv bleibt.;-;GW;Molgeramagie;70,00%;;;;
1;Molgera;C07;Lavaeruption;S;"Ihr wirkt einen Angriff, welcher immer kritisch trifft, wenn ""Flammenschock"" am Ziel aktiv ist.";1R;GW;Molgeramagie;90,00%;;;;
1;Molgera;C08;;;;;;;;;;;
1;Molgera;C09;;;;;;;;;;;
1;Molgera;C10;;;;;;;;;;;
1;Molgera;C11;Springer;S;Ihr wirkt einen Angriff der, wenn er aus einer Düne erfolgt: erl-2, iDEF;2R;GW;H2H;70,00%;;;;
1;Molgera;C12;Molgerabiss;S;"Ihr beißt ein Ziel, wenn er davor von ""Springer"" getroffen wurde, wird er zu Boden geworfen";-;GW;H2H;60,00%;;;;
1;Molgera;C13;Giftschleuder;S;Ihr speit Gift auf den Gegner;3R;GW;Molgeramagie;100,00%;;;;
1;Molgera;C14;Larvenansturm;S;"ihr befehligt sämtliche Larven ein Ziel zu attackieren, sie können dann nicht mehr mit ""Opferung"" aufgezerrt werden. Jede Larve erhöht den Schaden um 10%";10R;GW;Molgeramagie;150,00%;;;;
1;Molgera;C15;;; ;;;;;;;;
1;Molgera;C16;;;;;;;;;;;
1;Molgera;C17;;;;;;;;;;;
1;Molgera;C18;;;;;;;;;;;
1;Molgera;C19;;;;;;;;;;;
1;Molgera;C20;;;;;;;;;;;
1;Molgera;C21;;;;;;;;;;;
1;Molgera;C22;;;;;;;;;;;
1;Molgera;C23;;;;;;;;;;;
1;Molgera;C24;;;;;;;;;;;
1;Molgera;C25;;;;;;;;;;;
1;Molgera;C26;;;;;;;;;;;
1;Tarecgosa;A1;Echo von Tarecgosa;P;"Jeder zweite Zauber lässt Euch ein Spiegelbild von „Kopie von Tarecgosa"" wirken mit 25% Wirksamkeit. Wenn ein Eiszauber auf ein durch Eis verlangsamtes Ziel genutzt wird, ist der kritische Trefferrahmen für diesen Zauber um 3 erhöht";;;;;;;;
1;Tarecgosa;A2;Magieweben;P;Der erste Zauber, der von Euch gewirkt wird, verstärkt die Gruppe: Eis: Ziel erleidet H-1 | Arkan:  Gruppe erhält ZAU+1;;;;;;;;
1;Tarecgosa;A3;Pyrotechnik;P;Nach jedem Eurer gewirkten Feuerzauber steigt: KRIT+ 1. Für andere Feuerzauber. Solange bis ein kritischer Treffer erzielt wird.;;;;;;;;
1;Tarecgosa;A4;Entzünden;P;"Jeder Eurer gewirkten und getroffenen Feuerzauber belegt das Ziel mit ""Entzünden"". Nach drei kritischen Treffern ist es Euch möglich: ""Großer Pyroschlag"" oder ""Meteoreinschlag"" als SpA zu wirken [kZR]. Herz der Flammen verursacht 3 Schaden";;;;;;;;
1;Tarecgosa;A5;;;;;;;;;;;
1;Tarecgosa;A6;;;;;;;;;;;
1;Tarecgosa;A7;;;;;;;;;;;
1;Tarecgosa;B1;Drakonische Intelligenz;B;Ihr verstärkt euch und Eure Verbündeten: Am Anfang der Runde einen d100 zu verwenden. Bei einem Wert <10 darf der erste Angriff als SpA gewirkt werden [kZR]. Bleibt aktiv, bis Konzentration gebrochen wird;15R;;;;;;;
1;Tarecgosa;B2;Drakonische Arkane Macht;B;Ihr bündelt latente arkane Kräfte in Euch: DMG+25% für 2 R;15R;;;;;;;
1;Tarecgosa;B3;Kopie von Tarecgosa;B;Ihr Beschwört zwei Spiegelbilder, die für eine Runde denselben Zauber wie der Anwender wirkt.;15R;;;;;;;
1;Tarecgosa;B4;Hevorrufung;B;Ihr Beschwört einen Mana Wirbel aus Umgebungsmana um Euch herum: EN+80%;15R;;;;;;;
1;Tarecgosa;B5;Einäschern;B;"Ihr lässt sämtliche von ""Entzünden"" belegte Ziele Aufflammen: DMG +100% von ""Entzünden"" für 2 R. Wenn Euer ""Entzünden"" auf mehr als 2 Zielen aktiv ist, erhaltet Ihr für jedes Ziel KRIT+1 für 2 Runden.";15R;;;;;;;
1;Tarecgosa;B6;;;;;;;;;;;
1;Tarecgosa;B7;;;;;;;;;;;
1;Tarecgosa;C01;Arkanschlag;S;Ihr wirkt eine gezielte Arkan Attacke die DMG+10% für jede Anwendung von sich selbst erhält und EN+10% verbraucht. Stapel verfallen, wenn ein anderer Angriff verwendet, wird;-;GW;Arkan;100,00%;;;;
1;Tarecgosa;C02;Arkaner Beschuss;S;Ihr schleudert zwei Arkane Geschosse auf das Ziel, welche um erl-1, wenn eine Verstärkung am Anwender aktiv ist.;2R;GW;Arkan;80,00%;;;;
1;Tarecgosa;C03;Arkaner Orb;S;Ihr wirkt eine Arkane Kugel auf das Ziel, welche bei einem kritischen Treffer den Gegner zu Boden werfen wird.;5R;GW;Arkan;70,00%;;;;
1;Tarecgosa;C04;Arkaner Wirbel;S;Ihr erschafft einen Arkanen Wirbel der an bis zu drei Zielen Schaden verursacht [RA3];5R;GW;Arkan;60,00%;;;;
1;Tarecgosa;C05;Eisatem;S;Ihr wirkt einen eisigen Atem der das Ziel mit H-1 belegt.;1R;GW;Mana_Eis;80,00%;;;;
1;Tarecgosa;C06;Frostbrand;S;Ihr wirkt einen Eiszauber der bereits verlangsamte Ziele für eine Runde festfriert;3R;GW;Mana_Eis;65,00%;;;;
1;Tarecgosa;C07;Eislanze;S;Ihr beschwört eine Eisige Lanze, die auf das Ziel zufliegt. Verlangsamt oder festgefrorene Gegner werden kritisch getroffen. [HA];-;GW;Mana_Eis;55,00%;;;;
1;Tarecgosa;C08;Blizzard;S;Ihr beschwört einen eisigen Hagel welcher Schaden an allen Zielen im Wirkungsradius verursacht [RA1];5R;GW;Mana_Eis;60,00%;;;;
1;Tarecgosa;C09;Feuerball;S;Ihr wirkt einen Feuerball, der das Ziel trifft;-;GW;Mana_Feuer;85,00%;;;;
1;Tarecgosa;C10;Pyroschlag;S;Ihr wirkt eine konzentrierte Feuerkugel die hohen Schaden verursacht;5R;GW;Mana_Feuer;120,00%;;;;
1;Tarecgosa;C11;Feuerschlag;S;Ihr wirkt eine kleine Flammenexplosion am Ziel;3R;GW;Mana_Feuer;60,00%;;;;
1;Tarecgosa;C12;Frostblitz;S;Ihr schleudert ein Frostgeschoss auf das Ziel welches dieses mit H-1 belegt;-;GW;Mana_Eis;60,00%;;;;
1;Tarecgosa;C13;Meteoreinschlag;S;Ihr beschwört einen flammenden Meteor, der auf Eure Gegner herabstürzt und hohen Schaden verursacht. [RA2];5R;GW;Mana_Feuer;80,00%;;;;
1;Tarecgosa;C14;;; ;;;;;;;;
1;Tarecgosa;C15;;;;;;;;;;;
1;Tarecgosa;C16;;;;;;;;;;;
1;Tarecgosa;C17;;;;;;;;;;;
1;Tarecgosa;C18;;;;;;;;;;;
1;Tarecgosa;C19;;;;;;;;;;;
1;Tarecgosa;C20;;;;;;;;;;;
1;Tarecgosa;C21;;;;;;;;;;;
1;Tarecgosa;C22;;;;;;;;;;;
1;Tarecgosa;C23;;;;;;;;;;;
1;Tarecgosa;C24;;;;;;;;;;;
1;Tarecgosa;C25;;;;;;;;;;;
1;Tarecgosa;C26;;;;;;;;;;;
1;Kurama;A1;Kraft des Neunschwänzigen;P;Erlaubt es Euch je nach Fortschritt der Form und des Jinchuuriki Training mehrere Chakraschweife zu manifestieren. Jeder Schweif gibt Euch hierbei Boni: 1:  Regeneration (abhängig von LE, siehe Berechnung) +1H || 2: Chakrahände || 3: Reduzierter Schaden (siehe Berechnung) || 4: Erhöhter Schaden: Siehe Berechnung || 5: +3H || 6: Reduzierter Schaden (siehe Berechnung) || 7: Erhöhter Schaden: Siehe Berechnung || 8: +5H || 9: Solange Schweife/KCM oder die Form aktiv ist, wird der Charakter nicht bewusstlos oder stirbt, wenn er negative LE hat. Wird der Modus aufgelöst und der Charakter hat weiterhin negative LE so stirbt er sofort. || Boni des vorhergehenden Schweifs bleibt immer aktiv.;;;;;;;;
1;Kurama;A2;Sensor Typ;P;"Ihr könnt keinen Nachteil von Angriffen erhalten, die außerhalb aus eurem Sichtfeld auf euch gewirkt werden. Einmal alle 10 Runden kann ""Unterbrechendes Gebrüll"" als REAK verwendet werden";;;;;;;;
1;Kurama;A3;Furor des Neunschwänzigen;P;Immer wenn ihr nach einer Windattacke eine Feuerattacke verwendet: Feuerattacke DMG+2. Sollte der Windangriff ein kritischer Treffer gewesen sein: DMG+4;;;;;;;;
1;Kurama;A4;Windreaktor;P;Nachdem ihr einen physischen Angriff gewirkt habt: Nächste Windattacke KRIT+2;;;;;;;;
1;Kurama;A5;;;;;;;;;;;
1;Kurama;A6;;;;;;;;;;;
1;Kurama;A7;Chakramantel;P;Verstärkt einen Verbündeten mit einem Chakramantel. Dieser erhöht H+2 und gibt dem Charakter: SCH-15. DMG+3. Wird der Mantel aufgelöst oder gebrochen: EN+10%;-;;;;;;;
1;Kurama;B1;Kurama Chakra Modus 1;B;Ihr entfesselt alle Schweife, erhöht Hast auf insgesamt +9. Profitiert von allen Schweifen. Beim Entfesseln erhaltet ihr einmalig eine Heilung für LE+30%. Jede vierte Runde, wo dieser Bonus aktiv ist, erhaltet Ihr nach der Verwendung 1 Erschöpfungsstufe;-;;;;;;;
1;Kurama;B2;Fokussierte Hiebe;B;DMG+5 für physische Angriffe. Bleibt für die nächsten 2 Runden aktiv.;10R;;;;;;;
1;Kurama;B3;Unbezwingbarkeit;B;Regeneriert den zuletzt erlittenen Schaden. (Schaden innerhalb von 10 Runden);10R;;;;;;;
1;Kurama;B4;;;;;;;;;;;
1;Kurama;B5;;;;;;;;;;;
1;Kurama;B6;;;;;;;;;;;
1;Kurama;B7;;;;;;;;;;;
1;Kurama;C01;Klauenhieb;S;"Ihr führt einen Klauenhieb durch welcher den Schaden von ""Schweifhieb"" um 2 erhöht.";-;GW;H2H;50,00%;Weisentechniken;30,00%;;
1;Kurama;C02;Schweifhieb;S;"Ihr nutzt Eure Schweife für einen Angriff, welcher den Schaden von ""Klauenhieb"" um 2 erhöht";-;GW;H2H;50,00%;Weisentechniken;30,00%;;
1;Kurama;C03;Windkralle;S;Ihr verstärkt Eure Klauen mit Windstil und erhöht dadurch ihre zerstörerischen Kräfte. Danach schlägt ihr zu.;1R;GW;H2H;40,00%;Weisentechniken;30,00%;Naturtransformation;30,00%
1;Kurama;C04;Tronadoschweife;S;Ihr kanalisiert über eure Schweife Sturmwinde, die den Gegner verletzen;3R;GW;Naturtransformation;70,00%;Weisentechniken;50,00%;;
1;Kurama;C05;Orkanodem;S;Ihr bündelt große Mengen Windstil in Eurem Maul und schießt auf den Gegner, kritische Treffer werfen den Gegner zu Boden;5R;GW;Naturtransformation;80,00%;Weisentechniken;60,00%;;
1;Kurama;C06;Feuerklaue;S;Ihr lässt Eure Klauen brennen und attackiert.;1R;GW;H2H;40,00%;Weisentechniken;40,00%;Naturtransformation;30,00%
1;Kurama;C07;Neunfaches Inferno;S;Ihr beschwört 9 Flammen, die auf den Gegner losgefeuert werden;3R;GW;Naturtransformation;85,00%;Weisentechniken;55,00%;;
1;Kurama;C08;Feuerodem;S;Ihr sammelt große Mengen Feuerstil in Eurem Maul und schießt auf den Gegner.;5R;GW;Naturtransformation;100,00%;Weisentechniken;60,00%;;
1;Kurama;C09;Bijuu Dama;S;Ihr führt die Signaturattacke der Bijuu aus, welche extrem zerstörerisch ist [RA6];10R;GW;Naturtransformation;100,00%;Naturenergie;100,00%;;
1;Kurama;C10;;; ;;;;;;;;
1;Kurama;C11;;;;;;;;;;;
1;Kurama;C12;;;;;;;;;;;
1;Kurama;C13;;;;;;;;;;;
1;Kurama;C14;;;;;;;;;;;
1;Kurama;C15;;;;;;;;;;;
1;Kurama;C16;;;;;;;;;;;
1;Kurama;C17;;;;;;;;;;;
1;Kurama;C18;;;;;;;;;;;
1;Kurama;C19;;;;;;;;;;;
1;Kurama;C20;;;;;;;;;;;
1;Kurama;C21;;;;;;;;;;;
1;Kurama;C22;;;;;;;;;;;
1;Kurama;C23;;;;;;;;;;;
1;Kurama;C24;;;;;;;;;;;
1;Kurama;C25;;;;;;;;;;;
1;Kurama;C26;;;;;;;;;;;
1;Abatha;A1;Wasser und Eis;P;Im Wasser sind Eure Wasserangriffe um 2 Schaden stärker. Außerdem ist im Wasser eure H um 2 erhöht. An Land ist eure H um 2 verringert. Außerdem verursachen Eure Eisangriffe 2 Schaden mehr;;;;;;;;
1;Abatha;A2;Eisenergie;P;"Jeder Eis und Wasserangriff generiert Eisenergie, die dafür verwendet werden kann, um einen Eispanzer um Euch zu generieren. Der Eispanzer beträgt 10% der max. LE. Wenn der Panzer zerstört wird, werden ""Eiszapfen"" generiert. (3 pro zerstörten Panzer). Es wird 100 Eisenergie [EE] benötigt, um den Panzer zu generieren. Wenn ein Eispanzer ausgelöst wird, während ein Eispanzer aktiv ist, so wird der Eispanzer sofort zu ""Eiszapfen""";;;;;;;;
1;Abatha;A3;Eiszapfen;P;Solange Eiszapfen aktiv sind, werden Sie bei jedem Angriff ausgelöst und generieren 5 Eisenergie [EE]. Sie verursachen 2 Schaden. (kritische Treffer lösen alle auf einmal aus);;;;;;;;
1;Abatha;A4;Dicke Haut;P;Ihr erleidet durch kritische Treffer 4 Schaden weniger;;;;;;;;
1;Abatha;A5;Gabe der Tiefen;P;Ihr generiert eine Aura, die es Verbündeten ermöglicht in einem Radius von 5 Feldern Unterwasser zu atmen.;;;;;;;;
1;Abatha;A6;;;;;;;;;;;
1;Abatha;A7;;;;;;;;;;;
1;Abatha;B1;Gabe des Eises;B;Generiert sofort einen Eispanzer;7R;;;;;;;
1;Abatha;B2;Überladenes Eis;B;Verdoppelt die Effektivität des Eispanzers;10R;;;;;;;
1;Abatha;B3;Neptunischer Segen;B;"Erlaubt es euch ""Wasserheilung"" für die Hälfte der Effektivität auf Euch zu wirken";7R;;;;;;;
1;Abatha;B4;Eisreaktor;B;Generiert sofort 50 EE;10R;;;;;;;
1;Abatha;B5;;;;;;;;;;;
1;Abatha;B6;;;;;;;;;;;
1;Abatha;B7;;;;;;;;;;;
1;Abatha;C01;Froststrahl;S;Ihr feuert einen Froststrahl auf den Gegner welcher Schaden verursacht [+10EE];-;GW;Mana_Eis;30,00%;Äther;30,00%;;
1;Abatha;C02;Gletschernadel;S;Ihr feuert eine Gletschernadel auf den Gegner, die für jeden aktiven Eiszapfen 1KRIT erhält + [15EE];3R;GW;Mana_Eis;50,00%;Äther;20,00%;;
1;Abatha;C03;Neptunischer Blizzard;S;Ihr beschwört einen Blizzard, welcher auf Eure Gegner niederhagelt. Er verursacht für jeden aktiven Eiszapfen 1 Schaden mehr [+20EE] [RA2];5R;GW;Mana_Eis;40,00%;Äther;10,00%;;
1;Abatha;C04;Froststurm;S;Ihr ruft Eisige Winde herbei die Gegner unterkühlen und Schaden verursachen [+20 EE] [RA2];5R;GW;Mana_Eis;40,00%;Äther;10,00%;;
1;Abatha;C05;Eiseskälte;S;Mächtiger Angriff, welcher bei einem kritischen Treffer sofort einen Eispanzer generiert [+50EE];10R;GW;Mana_Eis;80,00%;Äther;30,00%;;
1;Abatha;C06;Wasserbomben;S;Ihr schleudert eine komprimierte Wasserkugel auf den Gegner, welche explodiert [+10EE];-;GW;Naturtransformation;60,00%;Naturenergie;10,00%;;
1;Abatha;C07;Neptunische Regeneration;H;Ihr heilt ein Ziel mit heilenden Wassern [+5 EE];7R;GW;Naturtransformation;100,00%;Naturenergie;50,00%;;
1;Abatha;C08;Strudel;S;Ihr beschwört reißende Gewässer die Schaden verursachen [+20EE] [RA2];5R;GW;Naturtransformation;40,00%;Naturenergie;30,00%;;
1;Abatha;C09;Fontäne;S;Ihr lässt Unmengen von Wasser auf den Gegner regnen, er ist anfälliger für Eisangriffe. KRIT des nächsten Eisangriff ist um 1 erhöht [+10EE] [RA2];5R;GW;Naturtransformation;40,00%;Naturenergie;40,00%;;
1;Abatha;C10;Tsunami;S;Ihr nutzt eine Gewaltige Flutwelle um den Gegner zu Rammen und könnt dabei bis zu 3 Felder zurücklegen [+25 EE];10R;GW;Naturtransformation;80,00%;H2H;40,00%;;
1;Abatha;C11;;; ;;;;;;;;
1;Abatha;C12;;;;;;;;;;;
1;Abatha;C13;;;;;;;;;;;
1;Abatha;C14;;;;;;;;;;;
1;Abatha;C15;;;;;;;;;;;
1;Abatha;C16;;;;;;;;;;;
1;Abatha;C17;;;;;;;;;;;
1;Abatha;C18;;;;;;;;;;;
1;Abatha;C19;;;;;;;;;;;
1;Abatha;C20;;;;;;;;;;;
1;Abatha;C21;;;;;;;;;;;
1;Abatha;C22;;;;;;;;;;;
1;Abatha;C23;;;;;;;;;;;
1;Abatha;C24;;;;;;;;;;;
1;Abatha;C25;;;;;;;;;;;
1;Abatha;C26;;;;;;;;;;;
1;Guilmon;A1;X-Antikörper;P;Angriffe, die den Anwender verderben würden, verringern den erlittenen Schaden für eine Runde um 5. Die Verderbnis wird ignoriert. In einem Radius von 5 Felder sind Saving Rolls um 3 erl.;;;;;;;;
1;Guilmon;A2;Heldenhafte Verteidigung;P;"Sobald der Gegner seinen Angriff verfehlt und dieses Verfehlen durch den DEF-Wert ausgelöst wurde, gilt dies als kritischer Block. Jeder kritische Block gibt einen Stapel von ""Heldenhafte Verteidigung"" jeder Stapel gibt 1 H. (max. 5)";;;;;;;;
1;Guilmon;A3;Reines Licht (Guilmon);P;"Eure Feuerangriffe belegen den Gegner mit ""Reines Licht"". Nach 5 Treffern wird der Gegner für zwei Aktionen geblendet.";;;;;;;;
1;Guilmon;A4;Überwältigen (Growlmon);P;"Ab Growlmon aufwärts verwendbar. Ihr könnt 2 Stapel von ""Heldenhafte Verteidigung"" dafür nutzen ""Lichtkralle"" spontan auszulösen. Danach kann der Anwender eine Runde nicht von ""Heldenhafte Verteidigung"" profitieren.";;;;;;;;
1;Guilmon;A5;Kriegerische Präzision (Wargrowlmon);P;"Ab Wargrowlmon aufwärts verwendbar. ""Lichtkralle"", ""Scharfe Klauen"" und ""Reiner Lichtschwall"" heilen den Anwender und bis zu einem weiteren Verbündeten um 10% ihres Schadens.";;;;;;;;
1;Guilmon;A6;Tugenden des Kriegers (Gallantmon);P;"Ab Gallantmon aufwärts verwendbar. Ihr könnt 5 Stapel von ""Heldenhafte Verteidigung"" aufbrauchen, danach könnt ihr 2 Runden nicht von ""Heldenhafte Verteidigung"" profitieren. Erlaubt es euch den DEF-Wert aller Gruppenmitglieder um 2 zu erhöhen für eine Runde, außerdem könnt ihr ""Reiner Lichtschwall"" spontan verwenden";;;;;;;;
1;Guilmon;A7;;;;;;;;;;;
1;Guilmon;B1;Feuerkraft;B;Ihr hüllt euch in Pyro, Eure Angriffe verursachen für 2 Runden 3 Schaden mehr;5R;;;;;;;
1;Guilmon;B2;X-Antikörper entfesseln;B;"Ihr überladet die X-Antikörper in euren Verbündeten und Euch. Rettungswürfe sind für eine Runde um 6 erleichtert. Kann als Reaktion verwendet werden. Danach kann für 2 Runden nicht vom Rettungswurfteil von ""X-Antikörper"" profitiert werden";7R;;;;;;;
1;Guilmon;B3;Schnelle Sinne;B;Die nächsten 2 Angriffe unterbrechen den Gegner, oder werfen ihn zu Boden;7R;;;;;;;
1;Guilmon;B4;Kriegerisches Wissen (Wargrowlmon);B;Ihr erleidet für eine Runde 15 Schaden weniger;10R;;;;;;;
1;Guilmon;B5;Aegis der Rechtschaffenen (Gallantmon);B;"Ihr beschwört eine magische Barriere, die eine Runde lang die Gruppe nicht unter 10% ihrer max. LE fallen lassen kann. Danach kann der Anwender eine Runde nicht von ""Heldenhafte Verteidigung"" profitieren. Außerdem ist der Aura-Teil der ""X-Antikörper"" passiven für 2 Runden nicht verfügbar";10R;;;;;;;
1;Guilmon;B6;;;;;;;;;;;
1;Guilmon;B7;;;;;;;;;;;
1;Guilmon;C01;Pyroball;S;Ihr schleudert eine Feuerkugel auf den Gegner, welcher die Feuerangriffe von Gruppenmitglieder bei ihrer ersten Aktion 2 Bonusschaden verursachen lassen;-;GW;Pyro;70,00%;;;;
1;Guilmon;C02;Pyrohieb;S;Ihr attackiert mit pyroverstärkten Klauen, welche die Feuerangriffe von Gruppenmitglieder bei ihrer ersten Aktion 2 Bonusschaden verursachen lassen;-;GW;H2H;50,00%;Pyro;20,00%;;
1;Guilmon;C03;Schneller Ansturm;S;Ihr sprintet auf den Gegner zu und reißt ihn bei bestandener Athletik Probe zu Boden;3R;GW;H2H;105,00%;;;;
1;Guilmon;C04;Kleiner Pyroschwall;S;Ihr speit einen Pyroschwall auf das Ziel, dadurch wird es kurzzeitig aus der Fassung gebracht es ist um 1 erl. das Ziel zu treffen;5R;GW;Pyro;120,00%;;;;
1;Guilmon;C05;Pyroschwall;S;Ab Growlmon aufwärts verwendbar. Ihr wirkt einen Pyroschwall, welcher den Feuerschaden für die Gruppe für eine Runde um 3 erhöht;5R;GW;Pyro;120,00%;;;;
1;Guilmon;C06;Lichtklaue;S;Ab Growlmon aufwärts verwendbar. Ihr überladet Eure Klauen mit Energie und attackiert das Ziel.;3R;GW;H2H;70,00%;Pyro;30,00%;;
1;Guilmon;C07;Pyrogebrüll;S;Ab Growlmon aufwärts verwendbar. Ihr entfesselt einen furchterregenden Brüller, welcher Feuerangriffe verstärkt und diese um 2 leichter treffen lässt;7R;GW;Pyro;130,00%;;;;
1;Guilmon;C08;Niederreißen;S;Ab Growlmon aufwärts verwendbar. Ihr reißt den Gegner bei erfolgreicher Körperkraftprobe, die um 3 erleichtert ist zu Boden;5R;GW;H2H;120,00%;;;;
